job_id,title,company,location,category,salary_avg,salary_min,salary_max,experience_level,employment_type,skills_required,date_posted,is_remote,month_posted,country,num_skills
964,It Support Specialist,Adobe,"Melbourne, Australia",IT Support,52348,36990,62722,Mid Level,Full-time,Windows Server|DHCP|Troubleshooting,2026-02-14,False,2026-02,Australia,3
965,Database Administrator,Oracle,"Brisbane, Australia",Data,92906,68963,116850,Senior Level,Full-time,Tableau|Machine Learning|TensorFlow|Scikit-learn|Spark,2025-10-23,False,2025-10,Australia,5
966,Junior Data Scientist,Adobe,Remote,Data,77579,64754,98572,Entry Level,Part-time,Git|Scikit-learn|Jupyter|Data Visualization|Pandas,2026-01-04,True,2026-01,Remote,5
967,Senior Data Scientist,Atlassian,"London, UK",Data,155153,123591,186715,Senior Level,Full-time,Spark|Machine Learning|R,2026-02-19,False,2026-02,UK,3
968,Machine Learning Engineer,Shopify,"Perth, Australia",Data,140173,96537,183810,Mid Level,Full-time,SQL|Data Visualization|R,2026-03-12,False,2026-03,Australia,3
969,Senior Software Developer,IBM,"Melbourne, Australia",Software,143527,105231,168156,Senior Level,Full-time,HTML/CSS|Git|Kubernetes|AWS|SQL|GraphQL,2025-11-11,False,2025-11,Australia,6
970,Data Scientist,NexGen Systems,"Sydney, Australia",Data,119769,78546,149587,Mid Level,Contract,Power BI|Git|Statistics,2026-01-04,False,2026-01,Australia,3
971,Business Intelligence Analyst,Apple,"Sydney, Australia",Data,89871,62756,108429,Mid Level,Full-time,Pandas|Excel|Power BI|AWS,2026-02-15,False,2026-02,Australia,4
972,Junior Data Analyst,Summit AI,"London, UK",Data,57813,42244,73383,Entry Level,Contract,Jupyter|Spark|TensorFlow|Git|Tableau|Google Cloud,2025-11-06,False,2025-11,UK,6
973,Devops Engineer,Westpac,"London, UK",Software,125461,90816,160107,Senior Level,Full-time,Agile|TypeScript|C#|Java|SQL,2026-02-21,False,2026-02,UK,5
974,Qa Engineer,ByteShift Labs,"Sydney, Australia",Software,84174,54104,106229,Mid Level,Full-time,Kubernetes|Java|Python|MongoDB|REST APIs|AWS,2025-10-09,False,2025-10,Australia,6
975,Help Desk Technician,Deloitte,"Brisbane, Australia",IT Support,44697,33129,56266,Entry Level,Full-time,Networking|Troubleshooting|DNS,2025-11-15,False,2025-11,Australia,3
976,Data Scientist,Amazon,"Adelaide, Australia",Data,115100,81043,149157,Mid Level,Full-time,Google Cloud|Scikit-learn|SQL,2025-10-15,False,2025-10,Australia,3
977,Qa Engineer,InnoTech,Remote,Software,72977,54145,99492,Mid Level,Contract,GraphQL|REST APIs|MongoDB,2026-02-13,True,2026-02,Remote,3
978,Help Desk Technician,Meta,"Brisbane, Australia",IT Support,41163,31702,50625,Mid Level,Contract,Azure AD|Backup|Active Directory|PowerShell,2026-03-08,False,2026-03,Australia,4
979,Backend Developer,Google,"Sydney, Australia",Software,113488,71021,145148,Senior Level,Full-time,C#|Python|Docker|CI/CD|Java,2025-10-30,False,2025-10,Australia,5
980,Cloud Engineer,Commonwealth Bank,"London, UK",Cloud,131713,96605,166821,Senior Level,Full-time,Azure|Docker|Python,2026-02-20,False,2026-02,UK,3
981,Junior Data Analyst,Netflix,"Melbourne, Australia",Data,62729,44514,74970,Entry Level,Contract,R|Python|TensorFlow|Scikit-learn|Hadoop|SQL,2026-01-01,False,2026-01,Australia,6
982,System Administrator,Microsoft,"Sydney, Australia",IT Support,83489,62585,96444,Mid Level,Part-time,Active Directory|Azure AD|Linux,2026-02-10,False,2026-02,Australia,3
983,Web Developer,Databricks,"Sydney, Australia",Software,81740,47774,107922,Mid Level,Full-time,REST APIs|TypeScript|.NET|Git|C#,2026-02-24,False,2026-02,Australia,5
984,Senior Data Scientist,PwC,Remote,Data,141013,119570,177300,Lead/Manager,Full-time,NumPy|Pandas|Scikit-learn|Azure|R|Power BI,2026-01-22,True,2026-01,Remote,6
985,System Administrator,GreenField Analytics,"San Francisco, USA",IT Support,97003,60957,100715,Mid Level,Full-time,Backup|Office 365|PowerShell|Active Directory|Windows Server|DHCP,2026-02-18,False,2026-02,USA,6
986,Frontend Developer,ANZ,"London, UK",Software,100633,65683,135584,Senior Level,Full-time,C#|Docker|Agile|SQL|TypeScript,2025-11-18,False,2025-11,UK,5
987,Business Intelligence Analyst,Amazon,"Canberra, Australia",Data,81202,55515,106889,Mid Level,Part-time,Jupyter|Power BI|Data Visualization|Spark,2025-12-24,False,2025-12,Australia,4
988,Junior Software Developer,SAP,"Brisbane, Australia",Software,66013,46713,85313,Entry Level,Internship,Java|Azure|GraphQL,2026-01-03,False,2026-01,Australia,3
989,Senior Software Developer,KPMG,"Perth, Australia",Software,138842,110018,167666,Senior Level,Full-time,Python|REST APIs|HTML/CSS|Azure,2025-12-17,False,2025-12,Australia,4
990,Network Administrator,McKinsey,Remote,IT Support,72884,55535,97906,Senior Level,Internship,Windows Server|Networking|Help Desk|Linux|DHCP,2025-12-10,True,2025-12,Remote,5
991,System Administrator,Meta,"Canberra, Australia",IT Support,76577,55467,97687,Entry Level,Full-time,ITIL|Azure AD|Help Desk|Networking|Backup,2026-02-22,False,2026-02,Australia,5
992,Senior Data Analyst,Netflix,"San Francisco, USA",Data,133833,85067,137990,Senior Level,Full-time,Data Visualization|Statistics|R|Google Cloud|Python,2025-10-12,False,2025-10,USA,5
993,Senior Data Scientist,NAB,"Melbourne, Australia",Data,161659,118869,189053,Senior Level,Full-time,NumPy|Power BI|AWS,2025-12-24,False,2025-12,Australia,3
994,Help Desk Technician,McKinsey,"Melbourne, Australia",IT Support,51399,36456,61448,Mid Level,Internship,Office 365|DHCP|Troubleshooting|Networking|Linux|PowerShell,2026-02-25,False,2026-02,Australia,6
995,Web Developer,Shopify,"Melbourne, Australia",Software,84037,50359,109713,Senior Level,Full-time,MongoDB|AWS|CI/CD|TypeScript|Kubernetes|.NET,2025-10-09,False,2025-10,Australia,6
996,Network Administrator,Adobe,"Melbourne, Australia",IT Support,81636,52918,102580,Lead/Manager,Part-time,DNS|Help Desk|Windows Server|ITIL|Office 365,2025-12-18,False,2025-12,Australia,5
997,Devops Engineer,NAB,"Melbourne, Australia",Software,127996,88079,155724,Mid Level,Part-time,TypeScript|Docker|AWS|Java|Azure|MongoDB,2026-01-16,False,2026-01,Australia,6
998,Junior Data Analyst,Google,"Sydney, Australia",Data,60996,44276,71909,Entry Level,Full-time,Git|Tableau|Data Visualization|Excel|Hadoop|Spark,2026-03-04,False,2026-03,Australia,6
999,Senior Data Scientist,Salesforce,Remote,Data,141233,120226,177109,Lead/Manager,Part-time,Data Visualization|Python|Jupyter|Statistics|Machine Learning|Git,2026-03-16,True,2026-03,Remote,6
1000,Network Administrator,BlueWave Software,"Brisbane, Australia",IT Support,77801,57377,98225,Mid Level,Full-time,Azure AD|DNS|Help Desk|PowerShell|Linux|Active Directory,2025-12-11,False,2025-12,Australia,6
1001,Senior Data Analyst,ANZ,"Melbourne, Australia",Data,108977,82463,125113,Senior Level,Contract,Pandas|Git|Data Visualization|Machine Learning|SQL,2025-12-01,False,2025-12,Australia,5
1002,Senior Software Developer,Microsoft,Remote,Software,135559,105820,179568,Lead/Manager,Full-time,SQL|Azure|Docker|Git|Python,2025-11-11,True,2025-11,Remote,5
1003,Backend Developer,Spotify,Remote,Software,104592,75318,144877,Entry Level,Full-time,Kubernetes|JavaScript|CI/CD,2025-12-18,True,2025-12,Remote,3
1004,Junior Data Scientist,IBM,"Adelaide, Australia",Data,81369,62369,100369,Entry Level,Full-time,Hadoop|Data Visualization|NumPy|Git|Azure,2026-03-19,False,2026-03,Australia,5
1005,Network Administrator,StartupXYZ,"Canberra, Australia",IT Support,73956,51656,96257,Mid Level,Full-time,DNS|Office 365|Azure AD,2026-01-11,False,2026-01,Australia,3
1006,Business Intelligence Analyst,CodeCraft Studios,Singapore,Data,87504,56298,118711,Mid Level,Full-time,Pandas|Azure|Scikit-learn,2026-01-11,False,2026-01,Singapore,3
1007,Data Engineer,SAP,Remote,Data,117291,85800,161131,Senior Level,Part-time,Machine Learning|Scikit-learn|R|Azure,2025-11-21,True,2025-11,Remote,4
1008,Cloud Engineer,Quantum Leap Tech,"Sydney, Australia",Cloud,136045,94668,164467,Mid Level,Contract,AWS|CI/CD|Google Cloud|Kubernetes,2026-01-20,False,2026-01,Australia,4
1009,Junior Software Developer,NAB,"Melbourne, Australia",Software,65738,46591,78626,Entry Level,Full-time,.NET|TypeScript|Git|REST APIs|Azure,2025-10-18,False,2025-10,Australia,5
1010,Help Desk Technician,EY,"Brisbane, Australia",IT Support,42911,30205,55618,Mid Level,Full-time,Backup|Troubleshooting|Active Directory|PowerShell|Office 365,2026-02-04,False,2026-02,Australia,5
1011,Business Intelligence Analyst,KPMG,Remote,Data,79385,61601,105528,Entry Level,Internship,Jupyter|AWS|Hadoop,2026-03-08,True,2026-03,Remote,3
1012,Software Developer,StartupXYZ,"Melbourne, Australia",Software,113968,69781,147302,Senior Level,Full-time,Python|Node.js|Java|Kubernetes|Azure|C#,2026-03-24,False,2026-03,Australia,6
1013,Devops Engineer,Databricks,Singapore,Software,124996,88845,161148,Entry Level,Full-time,AWS|React|HTML/CSS|MongoDB,2026-02-02,False,2026-02,Singapore,4
1014,Senior Data Scientist,Horizon Digital,"San Francisco, USA",Data,183102,117606,187564,Lead/Manager,Part-time,AWS|Machine Learning|Hadoop|Pandas|Azure|Data Visualization,2025-10-27,False,2025-10,USA,6
1015,Cloud Engineer,McKinsey,"Canberra, Australia",Cloud,131717,95206,168229,Entry Level,Contract,Docker|CI/CD|Linux|Networking|Kubernetes|Serverless,2025-12-04,False,2025-12,Australia,6
1016,Software Developer,Adobe,"London, UK",Software,104390,65054,143727,Mid Level,Part-time,Java|React|AWS|Azure|Agile|C#,2026-02-09,False,2026-02,UK,6
1017,Network Administrator,StartupXYZ,Remote,IT Support,71043,58247,91319,Entry Level,Full-time,Windows Server|DNS|ITIL|Networking|Active Directory|Troubleshooting,2025-10-05,True,2025-10,Remote,6
1018,Network Administrator,Atlassian,"Canberra, Australia",IT Support,77711,56378,99044,Entry Level,Internship,Backup|Active Directory|Troubleshooting|DNS,2026-01-27,False,2026-01,Australia,4
1019,Junior Software Developer,Stripe,"Sydney, Australia",Software,66660,47173,79800,Entry Level,Part-time,C#|HTML/CSS|REST APIs,2025-12-02,False,2025-12,Australia,3
1020,Ai Engineer,Google,"Adelaide, Australia",Data,155228,107897,202559,Mid Level,Internship,Google Cloud|Spark|R,2026-01-26,False,2026-01,Australia,3
1021,Database Administrator,Microsoft,Remote,Data,86308,60529,121174,Mid Level,Full-time,Statistics|Excel|Machine Learning|Scikit-learn|Tableau|Hadoop,2025-10-25,True,2025-10,Remote,6
1022,Backend Developer,Datadog,"New York, USA",Software,138862,77877,153561,Senior Level,Full-time,AWS|JavaScript|Kubernetes|MongoDB|REST APIs,2025-12-10,False,2025-12,USA,5
1023,Web Developer,Spotify,"San Francisco, USA",Software,97106,54499,107346,Senior Level,Full-time,Kubernetes|Azure|Docker|Node.js,2026-01-26,False,2026-01,USA,4
1024,Junior Software Developer,NexGen Systems,Singapore,Software,64360,46213,82507,Entry Level,Full-time,.NET|SQL|Docker|Git|REST APIs|Java,2025-12-04,False,2025-12,Singapore,6
1025,Junior Data Analyst,DataVibe Analytics,"Canberra, Australia",Data,54859,42294,67425,Entry Level,Part-time,NumPy|Hadoop|Azure,2026-01-14,False,2026-01,Australia,3
1026,Cybersecurity Analyst,Canva,"New York, USA",Cybersecurity,124666,74992,132787,Mid Level,Full-time,SIEM|AWS Security|Encryption|Python|Incident Response,2025-12-21,False,2025-12,USA,5
1027,System Administrator,PwC,Remote,IT Support,74761,59963,97430,Mid Level,Full-time,DNS|Azure AD|Help Desk|PowerShell|DHCP,2025-11-27,True,2025-11,Remote,5
1028,Cybersecurity Analyst,NAB,"Toronto, Canada",Cybersecurity,103586,72553,134619,Senior Level,Full-time,Risk Assessment|Linux|Incident Response|Compliance|Encryption,2026-02-14,False,2026-02,Canada,5
1029,Full Stack Developer,Salesforce,"Berlin, Germany",Software,110594,70233,150956,Mid Level,Part-time,.NET|Git|C#|MongoDB|Node.js,2026-01-17,False,2026-01,Germany,5
1030,Cybersecurity Analyst,Spotify,"Adelaide, Australia",Cybersecurity,102033,73226,130840,Senior Level,Full-time,Risk Assessment|Penetration Testing|Encryption,2025-12-26,False,2025-12,Australia,3
1031,Junior Software Developer,SAP,"Melbourne, Australia",Software,67941,53313,76100,Entry Level,Contract,JavaScript|REST APIs|Agile,2026-01-25,False,2026-01,Australia,3
1032,Qa Engineer,Adobe,Remote,Software,72559,54015,98741,Senior Level,Internship,Java|JavaScript|SQL|CI/CD|TypeScript|Kubernetes,2026-02-09,True,2026-02,Remote,6
1033,It Support Specialist,Meta,"Melbourne, Australia",IT Support,53001,39960,60997,Entry Level,Contract,ITIL|PowerShell|Backup|Troubleshooting,2025-12-01,False,2025-12,Australia,4
1034,Junior Software Developer,Goldman Sachs,"Adelaide, Australia",Software,62207,46196,78218,Entry Level,Full-time,TypeScript|GraphQL|C#|React|CI/CD|Git,2025-11-25,False,2025-11,Australia,6
1035,Ux Designer,Deloitte,"Toronto, Canada",Design,91811,56827,126796,Mid Level,Part-time,Prototyping|Figma|Adobe XD|HTML/CSS,2025-10-27,False,2025-10,Canada,4
1036,It Support Specialist,Commonwealth Bank,"Melbourne, Australia",IT Support,58454,42918,68424,Mid Level,Full-time,TCP/IP|Help Desk|Networking|DNS|Backup,2025-10-07,False,2025-10,Australia,5
1037,Data Scientist,Deloitte,"Sydney, Australia",Data,121260,77984,152988,Entry Level,Contract,Jupyter|R|Azure|Excel|Machine Learning|Spark,2026-01-11,False,2026-01,Australia,6
1038,Cybersecurity Analyst,NAB,"Melbourne, Australia",Cybersecurity,114082,78824,138476,Mid Level,Contract,Penetration Testing|AWS Security|Python,2025-11-21,False,2025-11,Australia,3
1039,Data Scientist,Oracle,"Melbourne, Australia",Data,123323,79916,154986,Senior Level,Part-time,Spark|R|Pandas|Statistics,2026-02-14,False,2026-02,Australia,4
1040,Junior Software Developer,StartupXYZ,Remote,Software,64705,53461,82762,Entry Level,Part-time,SQL|.NET|MongoDB|GraphQL|Git|Java,2026-02-20,True,2026-02,Remote,6
1041,Junior Software Developer,FutureMind,"Perth, Australia",Software,66207,52368,80046,Entry Level,Internship,Azure|Python|AWS|JavaScript|MongoDB|Java,2025-10-15,False,2025-10,Australia,6
1042,Business Intelligence Analyst,TechCorp Solutions,"New York, USA",Data,104236,55319,118410,Mid Level,Full-time,Scikit-learn|TensorFlow|Hadoop|Python,2026-01-06,False,2026-01,USA,4
1043,Help Desk Technician,CloudFirst Inc,"Melbourne, Australia",IT Support,50574,33267,63065,Senior Level,Internship,Backup|TCP/IP|Linux|Azure AD|Networking|Active Directory,2026-01-05,False,2026-01,Australia,6
1044,Devops Engineer,Commonwealth Bank,Remote,Software,120437,85753,167799,Mid Level,Full-time,.NET|SQL|AWS|JavaScript|React|Python,2025-10-17,True,2025-10,Remote,6
1045,Software Developer,TechCorp Solutions,"Sydney, Australia",Software,110012,66819,142730,Mid Level,Full-time,Docker|Azure|Node.js,2026-02-19,False,2026-02,Australia,3
1046,Senior Data Analyst,KPMG,"Melbourne, Australia",Data,113502,87180,129017,Lead/Manager,Internship,AWS|Git|TensorFlow|Python|Power BI,2026-03-12,False,2026-03,Australia,5
1047,Web Developer,Summit AI,"Toronto, Canada",Software,79773,52304,107243,Mid Level,Part-time,Docker|REST APIs|.NET|HTML/CSS,2025-12-27,False,2025-12,Canada,4
1048,Business Intelligence Analyst,Meta,"New York, USA",Data,104443,59183,114889,Mid Level,Full-time,Power BI|Tableau|Machine Learning,2025-12-10,False,2025-12,USA,3
1049,Product Analyst,Quantum Leap Tech,Singapore,Data,94822,73657,115987,Mid Level,Full-time,Python|Azure|Machine Learning|SQL|Spark,2025-11-12,False,2025-11,Singapore,5
1050,Senior Data Analyst,Atlassian,"Sydney, Australia",Data,113136,81237,134261,Lead/Manager,Part-time,AWS|R|Git,2026-03-07,False,2026-03,Australia,3
1051,Web Developer,Optus,Remote,Software,73037,46197,107568,Mid Level,Full-time,REST APIs|MongoDB|Node.js|Docker|TypeScript,2026-02-11,True,2026-02,Remote,5
1052,Web Developer,Shopify,"Sydney, Australia",Software,84868,52084,109571,Mid Level,Full-time,Python|AWS|MongoDB|CI/CD|.NET,2026-01-06,False,2026-01,Australia,5
1053,System Administrator,Palantir,"Perth, Australia",IT Support,82036,60351,103722,Entry Level,Full-time,PowerShell|ITIL|DNS|Backup,2026-02-18,False,2026-02,Australia,4
1054,Senior Data Scientist,Horizon Digital,"Canberra, Australia",Data,146041,116653,175429,Lead/Manager,Internship,Power BI|AWS|Hadoop,2026-03-12,False,2026-03,Australia,3
1055,Machine Learning Engineer,Microsoft,"Sydney, Australia",Data,146089,98304,179963,Entry Level,Internship,NumPy|Pandas|Hadoop|Python|Power BI,2025-12-07,False,2025-12,Australia,5
1056,Backend Developer,Optus,"Sydney, Australia",Software,115315,73417,146232,Mid Level,Full-time,AWS|C#|HTML/CSS|MongoDB|React|JavaScript,2026-02-13,False,2026-02,Australia,6
1057,Data Scientist,Datadog,"Melbourne, Australia",Data,123408,77668,157396,Senior Level,Full-time,Google Cloud|Hadoop|Spark|Machine Learning|Pandas|Tableau,2026-03-06,False,2026-03,Australia,6
1058,It Support Specialist,PivotPoint Data,"Sydney, Australia",IT Support,54768,36834,67486,Senior Level,Full-time,PowerShell|DHCP|Backup|Linux|DNS|ITIL,2026-01-09,False,2026-01,Australia,6
1059,Software Developer,Optus,"Sydney, Australia",Software,113003,68757,146488,Entry Level,Full-time,GraphQL|Python|SQL|Docker|JavaScript|TypeScript,2026-01-25,False,2026-01,Australia,6
1060,Junior Data Scientist,JPMorgan Chase,"Perth, Australia",Data,81842,62297,101388,Entry Level,Contract,SQL|Pandas|TensorFlow,2025-12-24,False,2025-12,Australia,3
1061,Senior Data Scientist,Datadog,"Bangalore, India",Data,75339,117861,183496,Lead/Manager,Part-time,Hadoop|Tableau|R|Python,2025-11-22,False,2025-11,India,4
1062,Network Administrator,ClearPath Technologies,"San Francisco, USA",IT Support,87435,55260,90466,Mid Level,Contract,Windows Server|Troubleshooting|Backup|Active Directory|DHCP,2026-03-18,False,2026-03,USA,5
1063,It Support Specialist,Woolworths Group,"Sydney, Australia",IT Support,52695,37781,62591,Mid Level,Full-time,Networking|Linux|DHCP|PowerShell|Office 365,2025-11-28,False,2025-11,Australia,5
1064,Backend Developer,KPMG,Remote,Software,107464,72202,154039,Entry Level,Part-time,Git|GraphQL|HTML/CSS,2026-01-23,True,2026-01,Remote,3
1065,Network Administrator,Spotify,"Adelaide, Australia",IT Support,74703,51579,97828,Entry Level,Full-time,Active Directory|Networking|Help Desk|Backup,2026-02-21,False,2026-02,Australia,4
1066,Qa Engineer,Summit AI,"Toronto, Canada",Software,78120,56616,99625,Senior Level,Full-time,.NET|MongoDB|SQL,2026-02-10,False,2026-02,Canada,3
1067,Backend Developer,StartupXYZ,"Canberra, Australia",Software,114098,79679,148518,Senior Level,Contract,Node.js|Docker|Azure|Kubernetes|MongoDB,2025-11-01,False,2025-11,Australia,5
1068,Ai Engineer,DataVibe Analytics,"Sydney, Australia",Data,166246,111308,205352,Entry Level,Full-time,R|Python|Power BI|SQL,2026-01-28,False,2026-01,Australia,4
1069,Devops Engineer,Deloitte,"Brisbane, Australia",Software,130989,92927,169052,Senior Level,Full-time,REST APIs|C#|MongoDB|SQL|CI/CD|JavaScript,2026-01-17,False,2026-01,Australia,6
1070,Junior Software Developer,Woolworths Group,"Brisbane, Australia",Software,63617,48052,79182,Entry Level,Full-time,CI/CD|REST APIs|React|Docker|SQL|JavaScript,2025-12-26,False,2025-12,Australia,6
1071,Junior Data Scientist,Goldman Sachs,"Bangalore, India",Data,38817,61549,93721,Entry Level,Full-time,Tableau|AWS|TensorFlow,2026-02-25,False,2026-02,India,3
